test_id,input0_df,input1_df,output_df,math_fidelity,output_t,output_mb_r,output_mb_c,output_ub_r,output_ub_c,mblock_k,ublock_kt,nz_strips,nz_ublocks,nz_tiles,runtime
900,Bfp2,Bfp8,Bfp8,LoFi,2,7,4,4,1,7,4,3,9,47,32893
901,Bfp2,Bfp8,Bfp8,LoFi,2,7,4,4,1,2,4,3,19,87,36522
902,Bfp2,Bfp8,Bfp8,LoFi,2,7,4,4,1,2,4,3,9,47,32933
903,Bfp2,Bfp8,Bfp8,LoFi,1,7,1,2,2,16,4,4,23,103,14740
904,Bfp2,Bfp8,Bfp8,LoFi,1,7,1,2,2,16,4,4,11,55,10277
905,Bfp2,Bfp8,Bfp8,LoFi,3,7,1,2,2,16,4,4,11,55,12125
906,Bfp2,Bfp8,Bfp8,LoFi,3,7,1,2,2,2,4,4,11,55,12433
907,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,2,2,16,4,3,9,47,9045
908,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,2,2,16,4,5,13,63,12338
909,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,2,2,2,4,3,9,47,9077
910,Bfp2,Float16,Float16,HiFi2,1,7,4,4,1,2,4,2,7,83,31605
911,Bfp2,Float16,Float16,HiFi2,1,7,4,4,1,2,4,2,7,39,21681
912,Bfp2,Float16,Float16,HiFi2,3,7,4,2,1,2,4,4,11,55,40775
913,Bfp2,Float16,Float16,HiFi2,1,7,1,2,1,2,4,2,7,39,5377
914,Bfp2,Float16,Float16,HiFi2,1,7,1,2,1,16,4,4,23,103,13038
915,Bfp2,Float16,Float16,HiFi2,3,7,1,2,1,16,4,4,23,103,11549
916,Bfp2,Float16,Float16,HiFi2,3,7,1,2,1,2,4,4,23,103,11801
917,Bfp2,Float16,Float16,HiFi2,3,7,1,2,1,2,4,4,11,55,10835
918,Bfp2,Float16,Float16,HiFi2,1,7,1,2,1,16,4,4,11,55,9071
919,Bfp2,Float16,Float16,HiFi2,1,7,1,2,1,7,4,4,11,55,9076
920,Bfp2,Float16,Float16,HiFi2,3,7,1,2,1,7,4,4,11,55,10677
921,Bfp2,Float16,Float16,HiFi2,3,7,1,2,1,7,4,4,23,103,11634
922,Bfp2,Float16,Float16,HiFi2,2,7,1,2,1,7,4,5,27,119,14499
923,Bfp2,Float16,Float16,HiFi2,2,7,1,2,1,7,4,5,13,63,10883
924,Bfp2,Float16,Float16,HiFi2,1,7,1,2,1,7,4,4,23,103,13074
925,Bfp2,Float16,Float16,HiFi2,2,7,1,2,1,16,4,5,13,63,10964
926,Bfp2,Float16,Float16,HiFi2,2,7,1,2,1,16,4,5,27,119,14506
927,Bfp2,Float16,Float16,HiFi2,2,7,1,2,1,2,4,3,9,47,7987
928,Bfp2,Float16,Float16,HiFi2,2,7,1,2,1,16,4,3,9,47,7893
929,Bfp2,Float16,Float16,HiFi2,2,7,1,2,1,2,4,3,19,87,8973
930,Bfp2,Float16,Float16,HiFi2,2,7,1,2,1,16,4,3,19,87,8754
931,Bfp2,Float16,Float16,HiFi2,1,7,4,2,1,7,4,4,23,103,47249
932,Bfp2,Float16,Float16,HiFi2,1,7,4,2,1,7,4,4,11,55,34099
933,Bfp2,Float16,Float16,HiFi2,3,7,4,2,1,7,4,4,11,55,39841
934,Bfp2,Float16,Float16,HiFi2,3,7,4,2,1,7,4,4,23,103,43323
935,Bfp2,Float16,Float16,HiFi2,2,7,4,2,1,2,4,3,19,87,33356
936,Bfp2,Float16,Float16,HiFi2,2,7,4,2,1,2,4,3,9,47,29578
937,Bfp2,Float16,Float16,HiFi2,2,7,4,2,1,7,4,3,19,87,33249
938,Bfp2,Float16,Float16,HiFi2,2,7,4,2,1,7,4,3,9,47,29580
939,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,2,4,2,7,83,8548
940,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,2,4,2,7,39,5901
941,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,7,4,2,7,39,5849
942,Bfp2,Float16,Float16,HiFi2,1,7,4,4,1,7,4,2,7,39,21607
943,Bfp2,Float16,Float16,HiFi2,1,7,4,4,1,7,4,4,11,123,52982
944,Bfp2,Float16,Float16,HiFi2,1,7,4,4,1,7,4,4,11,55,37337
945,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,7,4,4,23,243,23005
946,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,7,4,4,23,103,14551
947,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,7,4,4,11,123,14453
948,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,7,4,4,11,55,10279
949,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,7,4,5,13,143,16145
950,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,7,4,5,13,63,12474
951,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,7,4,5,27,119,16210
952,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,7,4,3,19,203,15793
953,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,7,4,3,9,103,11122
954,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,7,4,3,9,47,9101
955,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,7,4,3,19,87,10169
956,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,16,4,4,11,123,14466
957,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,16,4,4,23,243,23040
958,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,16,4,4,11,55,10310
959,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,16,4,4,23,103,14583
960,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,16,4,5,27,283,24976
961,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,16,4,5,13,143,16188
962,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,16,4,5,13,63,12460
963,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,16,4,5,27,119,16099
964,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,2,4,3,9,103,11469
965,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,16,4,3,9,103,11149
966,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,2,4,3,19,203,16847
967,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,16,4,3,19,203,15762
968,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,2,4,3,9,47,9153
969,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,16,4,3,9,47,9100
970,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,2,4,3,19,87,10232
971,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,16,4,3,19,87,10172
973,Bfp2,Float16,Float16,HiFi2,1,7,1,2,2,16,4,4,11,55,10960
974,Bfp2,Float16,Float16,HiFi2,3,7,1,2,2,2,4,4,11,55,12734
975,Bfp2,Float16,Float16,HiFi2,3,7,1,2,2,7,4,6,15,71,16272
976,Bfp2,Float16,Float16,HiFi2,1,7,1,2,2,7,4,4,11,55,10864
977,Bfp2,Float16,Float16,HiFi2,1,7,1,2,2,7,4,4,23,103,15416
978,Bfp2,Float16,Float16,HiFi2,3,7,1,2,2,7,4,4,23,103,13914
979,Bfp2,Float16,Float16,HiFi2,3,7,1,2,2,7,4,4,11,55,12370
980,Bfp2,Float16,Float16,HiFi2,2,7,1,2,2,2,4,3,9,47,9554
981,Bfp2,Float16,Float16,HiFi2,2,7,1,2,2,16,4,5,13,63,13190
982,Bfp2,Float16,Float16,HiFi2,2,7,1,2,2,16,4,5,27,119,17409
983,Bfp2,Float16,Float16,HiFi2,2,7,1,2,2,7,4,5,27,119,17409
984,Bfp2,Float16,Float16,HiFi2,2,7,1,2,2,7,4,5,13,63,13129
985,Bfp2,Bfp8,Bfp8,LoFi,1,7,4,4,1,7,2,4,11,55,37523
986,Bfp2,Bfp8,Bfp8,LoFi,1,7,4,4,1,7,2,4,23,103,52080
987,Bfp2,Bfp8,Bfp8,LoFi,1,7,4,4,2,7,2,4,11,55,43256
988,Bfp2,Bfp8,Bfp8,LoFi,2,7,4,4,1,7,2,5,27,119,58629
989,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,1,7,2,3,9,47,9041
990,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,1,7,2,3,19,87,10056
991,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,1,7,2,5,13,63,12323
992,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,1,7,2,5,27,119,16223
993,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,7,2,5,13,63,12524
994,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,7,2,5,27,119,16274
995,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,2,7,2,5,13,63,14610
996,Bfp2,Float16,Float16,HiFi2,2,7,4,4,1,7,2,5,27,119,58569
997,Bfp2,Bfp8,Bfp8,LoFi,1,7,1,4,2,7,2,4,23,103,16767
998,Bfp2,Bfp8,Bfp8,LoFi,1,7,1,4,2,7,2,4,11,55,11815
999,Bfp2,Bfp8,Bfp8,LoFi,1,7,1,4,1,7,2,4,11,55,10094
1000,Bfp2,Bfp8,Bfp8,LoFi,1,7,1,4,1,7,2,4,23,103,14262
1001,Bfp2,Float16,Float16,HiFi2,1,7,1,4,2,7,2,4,11,55,13156
1002,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,7,2,4,11,55,10191
1003,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,7,2,4,23,103,14303
1004,Bfp2,Float16,Float16,HiFi2,1,7,4,4,1,7,2,4,11,55,37388
1005,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,2,2,2,3,9,47,11048
1006,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,1,16,2,3,9,47,9046
1007,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,1,2,2,3,9,47,9010
1008,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,1,16,2,3,19,87,10074
1009,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,1,2,2,3,19,87,10048
1010,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,1,16,2,5,13,63,12377
1011,Bfp2,Bfp8,Bfp8,LoFi,2,7,1,4,1,16,2,5,27,119,16237
1012,Bfp2,Float16,Float16,HiFi2,2,7,1,4,1,16,2,5,27,119,16298
1013,Bfp2,Float16,Float16,HiFi2,1,7,1,4,1,16,2,4,11,55,10237
1014,Bfp2,Bfp8,Bfp8,LoFi,1,7,1,4,2,16,2,4,23,103,16836
1015,Bfp2,Bfp8,Bfp8,LoFi,1,7,1,4,2,16,2,4,11,55,11851
1016,Bfp2,Bfp8,Bfp8,LoFi,1,7,1,4,1,16,2,4,11,55,10101
1017,Bfp2,Bfp8,Bfp8,LoFi,1,7,1,4,1,16,2,4,23,103,14285
2000,Bfp2,Bfp8,Bfp8,LoFi,4,21,4,2,2,2,8,5,23,172,174943
2001,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,2,8,5,42,305,129278
2002,Bfp2,Bfp8,Bfp8,LoFi,4,16,4,2,3,2,8,5,42,305,162858
2003,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,4,2,8,5,42,305,155612
2004,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,4,2,8,5,23,172,139225
2005,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,4,2,8,4,35,256,128512
2006,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,4,2,8,3,28,207,99312
2007,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,2,8,5,23,172,118927
2008,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,2,8,5,23,172,107669
2009,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,2,2,8,3,28,207,74243
2010,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,2,2,8,4,35,256,97267
2011,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,3,2,8,4,35,256,105482
2012,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,3,2,8,3,28,207,79705
2013,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,2,8,5,42,305,118381
2014,Bfp2,Bfp8,Bfp8,LoFi,4,16,4,2,3,2,8,5,23,172,152431
2015,Bfp2,Bfp8,Bfp8,LoFi,4,16,4,2,2,2,8,5,23,172,137189
2016,Bfp2,Bfp8,Bfp8,LoFi,2,16,4,2,3,2,8,3,28,207,97200
2017,Bfp2,Bfp8,Bfp8,LoFi,3,16,4,2,3,2,8,4,35,256,131092
2018,Bfp2,Bfp8,Bfp8,LoFi,3,21,4,2,2,2,8,4,35,256,148075
2019,Bfp2,Bfp8,Bfp8,LoFi,3,16,4,2,2,2,8,4,35,256,119306
2020,Bfp2,Bfp8,Bfp8,LoFi,4,21,4,2,2,2,8,5,42,305,185163
2021,Bfp2,Bfp8,Bfp8,LoFi,4,16,4,2,2,2,8,5,42,305,147717
2022,Bfp2,Bfp8,Bfp8,LoFi,2,21,4,2,2,2,8,3,28,207,108998
2023,Bfp2,Bfp8,Bfp8,LoFi,2,16,4,2,2,2,8,3,28,207,89242
2026,Bfp2,Bfp8,Bfp8,LoFi,4,12,7,2,2,2,8,5,23,172,184279
2027,Bfp2,Bfp8,Bfp8,LoFi,3,12,7,2,2,2,8,4,35,256,164761
2028,Bfp2,Bfp8,Bfp8,LoFi,4,12,7,2,2,2,8,5,42,305,200962
2029,Bfp2,Bfp8,Bfp8,LoFi,2,12,7,2,2,2,8,3,28,207,125937
2032,Bfp2,Float16,Float16,HiFi2,2,12,4,2,2,2,8,3,28,207,91163
2033,Bfp2,Float16,Float16,HiFi2,3,12,4,2,2,2,8,4,35,256,117128
2034,Bfp2,Float16,Float16,HiFi2,4,12,4,2,2,2,8,5,23,172,120332
2035,Bfp2,Float16,Float16,HiFi2,4,12,4,2,2,2,8,5,42,305,142085
2036,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,3,4,8,3,28,207,81205
2037,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,3,4,8,4,35,256,106148
2038,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,4,8,5,42,305,129597
2039,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,4,8,5,23,172,116064
2040,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,4,8,5,23,172,104524
2041,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,4,8,5,42,305,118009
2042,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,2,4,8,3,28,207,76145
2043,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,2,4,8,4,35,256,95921
2044,Bfp2,Float16,Float16,HiFi2,2,12,4,2,2,4,7,3,28,207,92511
2045,Bfp2,Float16,Float16,HiFi2,2,12,4,2,2,4,4,3,28,207,90766
2046,Bfp2,Float16,Float16,HiFi2,3,12,4,2,2,4,4,4,35,256,115737
2047,Bfp2,Float16,Float16,HiFi2,3,12,4,2,2,4,7,4,35,256,116330
2048,Bfp2,Float16,Float16,HiFi2,4,12,4,2,2,4,4,5,42,305,141287
2049,Bfp2,Float16,Float16,HiFi2,4,12,4,2,2,4,7,5,42,305,141874
2050,Bfp2,Float16,Float16,HiFi2,4,12,4,2,2,4,4,5,23,172,118359
2051,Bfp2,Float16,Float16,HiFi2,4,12,4,2,2,4,7,5,23,172,118747
2052,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,4,4,5,23,172,104577
2053,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,4,7,5,23,172,103999
2054,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,4,4,5,42,305,118062
2055,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,4,7,5,42,305,116872
2056,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,4,4,4,5,42,305,154495
2057,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,4,4,5,42,305,129386
2058,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,4,7,5,42,305,128818
2059,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,4,7,5,23,172,115706
2060,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,4,4,4,5,23,172,135609
2061,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,4,4,5,23,172,115825
2062,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,4,4,4,3,28,207,98768
2063,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,4,4,4,4,35,256,125795
2064,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,3,4,4,4,35,256,104325
2065,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,3,4,4,3,28,207,80823
2066,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,3,4,7,3,28,207,80180
2067,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,3,4,7,4,35,256,104029
2068,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,2,4,7,3,28,207,74664
2069,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,2,4,7,4,35,256,94859
2070,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,2,4,4,4,35,256,96106
2071,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,2,4,4,3,28,207,75221
2072,Bfp2,Float16,Float16,HiFi2,4,12,4,2,2,2,4,5,23,172,120142
2073,Bfp2,Float16,Float16,HiFi2,4,12,4,2,2,2,7,5,23,172,120558
2074,Bfp2,Float16,Float16,HiFi2,2,12,4,2,2,2,7,3,28,207,91047
2075,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,2,2,7,3,28,207,75754
2076,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,2,2,4,3,28,207,74208
2077,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,2,2,7,4,35,256,98647
2078,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,2,7,5,42,305,119604
2079,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,2,7,5,23,172,108517
2080,Bfp2,Float16,Float16,HiFi2,3,12,4,2,2,2,7,4,35,256,117071
2081,Bfp2,Float16,Float16,HiFi2,4,12,4,2,2,2,7,5,42,305,141961
2082,Bfp2,Float16,Float16,HiFi2,3,12,4,2,2,2,4,4,35,256,116821
2083,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,2,2,4,4,35,256,97217
2084,Bfp2,Float16,Float16,HiFi2,4,12,4,2,2,2,4,5,42,305,141461
2085,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,2,4,5,23,172,107655
2086,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,2,2,4,5,42,305,118335
2087,Bfp2,Float16,Float16,HiFi2,2,12,4,2,2,2,4,3,28,207,90577
2088,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,4,2,4,4,35,256,128348
2089,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,3,2,4,4,35,256,105520
2090,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,4,2,4,3,28,207,98984
2091,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,3,2,4,3,28,207,79505
2092,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,4,2,4,5,42,305,155218
2093,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,2,4,5,42,305,129149
2094,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,4,2,4,5,23,172,138892
2095,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,2,4,5,23,172,118867
2096,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,4,2,7,4,35,256,128620
2097,Bfp2,Bfp8,Bfp8,LoFi,3,12,4,2,3,2,7,4,35,256,106997
2098,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,4,2,7,3,28,207,99288
2099,Bfp2,Bfp8,Bfp8,LoFi,2,12,4,2,3,2,7,3,28,207,81220
2100,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,4,2,7,5,23,172,139234
2101,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,2,7,5,23,172,119512
2102,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,4,2,7,5,42,305,155600
2103,Bfp2,Bfp8,Bfp8,LoFi,4,12,4,2,3,2,7,5,42,305,130818
2104,Bfp2,Bfp8,Bfp8,LoFi,3,12,7,2,2,2,4,4,35,256,164846
2105,Bfp2,Bfp8,Bfp8,LoFi,2,12,7,2,2,2,4,3,28,207,125964
2106,Bfp2,Bfp8,Bfp8,LoFi,4,12,7,2,2,2,4,5,23,172,184406
2107,Bfp2,Bfp8,Bfp8,LoFi,4,12,7,2,2,2,4,5,42,305,201038
2108,Bfp2,Bfp8,Bfp8,LoFi,3,12,7,2,2,2,7,4,35,256,165496
2109,Bfp2,Bfp8,Bfp8,LoFi,2,12,7,2,2,2,7,3,28,207,126432
2110,Bfp2,Bfp8,Bfp8,LoFi,4,12,7,2,2,2,7,5,23,172,184882
2111,Bfp2,Bfp8,Bfp8,LoFi,4,12,7,2,2,2,7,5,42,305,201603
2112,Bfp2,Bfp8,Bfp8,LoFi,3,16,4,2,3,2,7,4,35,256,132518
2113,Bfp2,Bfp8,Bfp8,LoFi,2,16,4,2,3,2,7,3,28,207,98732
2114,Bfp2,Bfp8,Bfp8,LoFi,3,16,4,2,3,2,4,4,35,256,130801
2115,Bfp2,Bfp8,Bfp8,LoFi,2,16,4,2,3,2,4,3,28,207,96930
2116,Bfp2,Bfp8,Bfp8,LoFi,3,21,4,2,2,2,7,4,35,256,148309
2117,Bfp2,Bfp8,Bfp8,LoFi,3,16,4,2,2,2,7,4,35,256,119627
2118,Bfp2,Bfp8,Bfp8,LoFi,2,21,4,2,2,2,7,3,28,207,109358
2119,Bfp2,Bfp8,Bfp8,LoFi,2,16,4,2,2,2,7,3,28,207,89364
2120,Bfp2,Bfp8,Bfp8,LoFi,2,21,4,2,2,2,4,3,28,207,108969
2121,Bfp2,Bfp8,Bfp8,LoFi,2,16,4,2,2,2,4,3,28,207,89269
2122,Bfp2,Bfp8,Bfp8,LoFi,3,21,4,2,2,2,4,4,35,256,148068
2123,Bfp2,Bfp8,Bfp8,LoFi,3,16,4,2,2,2,4,4,35,256,119279
2124,Bfp2,Bfp8,Bfp8,LoFi,4,21,4,2,2,2,4,5,23,172,174724
2125,Bfp2,Bfp8,Bfp8,LoFi,4,16,4,2,2,2,4,5,23,172,137143
2126,Bfp2,Bfp8,Bfp8,LoFi,4,21,4,2,2,2,4,5,42,305,185223
2127,Bfp2,Bfp8,Bfp8,LoFi,4,16,4,2,2,2,4,5,42,305,147597
2128,Bfp2,Bfp8,Bfp8,LoFi,4,21,4,2,2,2,7,5,23,172,175038
2129,Bfp2,Bfp8,Bfp8,LoFi,4,16,4,2,2,2,7,5,23,172,137454
2130,Bfp2,Bfp8,Bfp8,LoFi,4,21,4,2,2,2,7,5,42,305,185476
2131,Bfp2,Bfp8,Bfp8,LoFi,4,16,4,2,2,2,7,5,42,305,147905
2132,Bfp2,Bfp8,Bfp8,LoFi,4,16,4,2,3,2,4,5,42,305,162582
3000,Bfp2,Float16,Float16,HiFi4,2,12,4,2,2,4,4,3,15,116,95171
3001,Bfp2,Float16,Float16,HiFi4,7,12,4,2,2,2,4,8,63,452,302471
3002,Bfp2,Float16,Float16,HiFi4,4,12,4,2,2,2,4,5,42,305,198488
3003,Bfp2,Float16,Float16,HiFi4,4,12,4,2,2,2,4,5,23,172,152112
3004,Bfp2,Float16,Float16,HiFi4,4,12,4,2,2,4,4,5,23,172,150500
3005,Bfp2,Float16,Float16,HiFi4,4,12,4,2,2,4,4,5,42,305,198509
3006,Bfp2,Float16,Float16,HiFi4,3,12,4,2,2,4,4,4,19,144,122419
3007,Bfp2,Float16,Float16,HiFi4,2,12,4,2,2,4,4,3,28,207,131147
3008,Bfp2,Float16,Float16,HiFi4,3,12,4,2,2,4,4,4,35,256,164397
3009,Bfp2,Float16,Float16,HiFi4,7,12,4,2,2,4,4,8,63,452,302382
3010,Bfp2,Float16,Float16,HiFi4,6,12,4,2,2,4,4,7,56,403,267591
3011,Bfp2,Float16,Float16,HiFi4,5,12,4,2,2,4,4,6,49,354,232649
3012,Bfp2,Float16,Float16,HiFi4,6,12,4,2,2,4,4,7,31,228,207295
3013,Bfp2,Float16,Float16,HiFi4,7,12,4,2,2,4,4,8,35,256,236340
3014,Bfp2,Float16,Float16,HiFi4,5,12,4,2,2,4,4,6,27,200,178426
3015,Bfp2,Float16,Float16,HiFi4,6,12,4,2,2,2,4,7,31,228,209768
3016,Bfp2,Float16,Float16,HiFi4,7,12,4,2,2,2,4,8,35,256,238553
3017,Bfp2,Float16,Float16,HiFi4,2,12,4,2,2,2,4,3,15,116,95331
3018,Bfp2,Float16,Float16,HiFi4,5,12,4,2,2,2,4,6,27,200,180850
3019,Bfp2,Float16,Float16,HiFi4,3,12,4,2,2,2,4,4,19,144,123409
3020,Bfp2,Float16,Float16,HiFi4,6,12,4,2,2,2,4,7,56,403,267504
3021,Bfp2,Float16,Float16,HiFi4,2,12,4,2,2,2,4,3,28,207,131139
3022,Bfp2,Float16,Float16,HiFi4,3,12,4,2,2,2,4,4,35,256,165312
3023,Bfp2,Float16,Float16,HiFi4,5,12,4,2,2,2,4,6,49,354,232672
4000,Bfp2,Float16,Float16,HiFi3,2,12,4,2,2,2,4,3,15,116,80982
4001,Bfp2,Float16,Float16,HiFi3,2,12,4,2,2,4,4,3,15,116,81057
4002,Bfp2,Float16,Float16,HiFi3,4,12,4,2,2,4,4,5,23,172,129280
4003,Bfp2,Float16,Float16,HiFi3,5,12,4,2,2,4,4,6,27,200,154394
4004,Bfp2,Float16,Float16,HiFi3,6,12,4,2,2,4,4,7,31,228,179887
4005,Bfp2,Float16,Float16,HiFi3,7,12,4,2,2,4,4,8,35,256,205155
4006,Bfp2,Float16,Float16,HiFi3,3,12,4,2,2,4,4,4,19,144,104757
4007,Bfp2,Float16,Float16,HiFi3,7,12,4,2,2,2,4,8,35,256,207640
4008,Bfp2,Float16,Float16,HiFi3,5,12,4,2,2,2,4,6,27,200,156657
4009,Bfp2,Float16,Float16,HiFi3,6,12,4,2,2,2,4,7,31,228,182114
4010,Bfp2,Float16,Float16,HiFi3,3,12,4,2,2,2,4,4,19,144,105859
4011,Bfp2,Float16,Float16,HiFi3,4,12,4,2,2,2,4,5,23,172,131373
4012,Bfp2,Float16,Float16,HiFi3,7,12,4,2,2,4,4,8,63,452,247410
4013,Bfp2,Float16,Float16,HiFi3,6,12,4,2,2,4,4,7,56,403,218666
4014,Bfp2,Float16,Float16,HiFi3,3,12,4,2,2,4,4,4,35,256,133060
4015,Bfp2,Float16,Float16,HiFi3,5,12,4,2,2,4,4,6,49,354,189740
4016,Bfp2,Float16,Float16,HiFi3,2,12,4,2,2,4,4,3,28,207,105607
4017,Bfp2,Float16,Float16,HiFi3,4,12,4,2,2,4,4,5,42,305,161178
4018,Bfp2,Float16,Float16,HiFi3,7,12,4,2,2,2,4,8,63,452,247682
4019,Bfp2,Float16,Float16,HiFi3,3,12,4,2,2,2,4,4,35,256,134297
4020,Bfp2,Float16,Float16,HiFi3,6,12,4,2,2,2,4,7,56,403,218903
4021,Bfp2,Float16,Float16,HiFi3,4,12,4,2,2,2,4,5,42,305,161482
4022,Bfp2,Float16,Float16,HiFi3,5,12,4,2,2,2,4,6,49,354,189872
4023,Bfp2,Float16,Float16,HiFi3,2,12,4,2,2,2,4,3,28,207,105616
